filename	decision	color_mad	color_p95_diff	width	height
004813.png	reject	30.8210	60.3333	512	256
004820.png	reject	13.0287	28.0000	512	256
004821.png	reject	9.8786	25.6667	512	256
004825.png	reject	18.7401	36.6667	512	256
004826.png	reject	22.3769	64.6667	512	256
004827.png	reject	8.9407	28.6667	512	256
004830.png	reject	12.6039	35.0000	512	256
004831.png	reject	7.0625	28.6667	512	256
004833.png	reject	24.2728	41.6667	512	256
004837.png	reject	14.1838	31.0000	512	256
004842.png	reject	13.4241	30.0000	512	256
004846.png	reject	12.6851	27.3333	512	256
004851.png	reject	11.8928	38.3333	512	256
004856.png	reject	6.6231	22.6667	512	256
004857.png	reject	20.3367	51.6667	512	256
004858.png	reject	15.8925	36.6667	512	256
004868.png	reject	24.6681	69.6667	512	256
004869.png	reject	17.2196	33.0000	512	256
004873.png	reject	25.5138	76.0000	512	256
004874.png	reject	17.7402	55.0000	512	256
004877.png	reject	41.0001	99.0000	512	256
004882.png	reject	11.3155	21.0000	512	256
004886.png	reject	7.5553	37.0000	512	256
004889.png	reject	14.1477	33.0000	512	256
004890.png	reject	30.4387	46.3333	512	256
004893.png	reject	26.8390	71.0000	512	256
004894.png	reject	7.9276	25.6667	512	256
004899.png	reject	12.1390	25.6667	512	256
004900.png	reject	11.3957	32.0000	512	256
004905.png	reject	45.4100	93.6667	512	256
004906.png	reject	21.1089	49.0000	512	256
004913.png	reject	11.3308	22.0000	512	256
004914.png	reject	17.2306	32.3333	512	256
004915.png	reject	23.0255	56.3333	512	256
004916.png	reject	23.8463	50.6667	512	256
004918.png	reject	15.0319	91.3333	512	256
004919.png	reject	10.3303	21.3333	512	256
004922.png	reject	39.5304	67.3333	512	256
004923.png	reject	13.1493	31.3333	512	256
004925.png	reject	6.5758	25.3333	512	256
004931.png	reject	12.7337	36.3333	512	256
004932.png	reject	21.4034	37.3333	512	256
004934.png	reject	49.5902	84.6667	512	256
004938.png	reject	17.0775	37.6667	512	256
004941.png	reject	8.7558	24.6667	512	256
004946.png	reject	10.7115	23.3333	512	256
004947.png	reject	14.3828	52.0000	512	256
004948.png	reject	11.5515	22.3333	512	256
004949.png	reject	12.9736	27.3333	512	256
004950.png	reject	11.6928	43.6667	512	256
004952.png	reject	9.8381	27.6667	512	256
004953.png	reject	24.1981	57.0000	512	256
004957.png	reject	21.0162	50.3333	512	256
004958.png	reject	18.9697	34.0000	512	256
004964.png	reject	14.3945	35.0000	512	256
004966.png	reject	7.7433	25.0000	512	256
004969.png	reject	37.0744	98.6667	512	256
004970.png	reject	16.0544	27.0000	512	256
004979.png	reject	16.7231	51.6667	512	256
004981.png	reject	12.1244	24.6667	512	256
004986.png	reject	21.0774	55.6667	512	256
004989.png	reject	12.0917	36.0000	512	256
004993.png	reject	11.8152	21.3333	512	256
004995.png	reject	11.5153	22.3333	512	256
004996.png	reject	16.8678	28.0000	512	256
005002.png	reject	12.7847	35.6667	512	256
005005.png	reject	9.2706	27.3333	512	256
005011.png	reject	9.6330	24.6667	512	256
005012.png	reject	18.9833	31.0000	512	256
005013.png	reject	13.4499	36.0000	512	256
005018.png	reject	27.4451	61.0000	512	256
005021.png	reject	24.8291	57.0000	512	256
005022.png	reject	15.3446	55.0000	512	256
005023.png	reject	9.3269	46.6667	512	256
005025.png	reject	17.8094	64.6667	512	256
005026.png	reject	13.4910	25.6667	512	256
005028.png	reject	9.9411	35.0000	512	256
005037.png	reject	13.7992	37.6667	512	256
005038.png	reject	15.0879	40.3333	512	256
005039.png	reject	22.2450	38.0000	512	256
005050.png	reject	34.3359	70.6667	512	256
005053.png	reject	39.5240	98.3333	512	256
005057.png	reject	11.3722	39.3333	512	256
005059.png	reject	16.0022	36.6667	512	256
005060.png	reject	9.7630	26.3333	512	256
005066.png	reject	59.7020	83.0000	512	256
005069.png	reject	7.0723	27.6667	512	256
005073.png	reject	16.5138	55.6667	512	256
005075.png	reject	12.7152	25.6667	512	256
005081.png	reject	27.8445	52.0000	512	256
005082.png	reject	22.1514	53.3333	512	256
005086.png	reject	12.9132	29.0000	512	256
005091.png	reject	11.7852	24.0000	512	256
005092.png	reject	24.9735	40.3333	512	256
005094.png	reject	12.0410	41.6667	512	256
005097.png	reject	18.6938	37.0000	512	256
005098.png	reject	42.7011	66.6667	512	256
005102.png	reject	8.5777	28.3333	512	256
005107.png	reject	19.2420	52.6667	512	256
005108.png	reject	15.0474	32.0000	512	256
005110.png	reject	11.0451	18.0000	512	256
005111.png	reject	20.4468	37.6667	512	256
005113.png	reject	15.8383	48.3333	512	256
005114.png	reject	12.3638	37.3333	512	256
005121.png	reject	20.6470	54.3333	512	256
005124.png	reject	16.4093	63.6667	512	256
005129.png	reject	16.7962	45.3333	512	256
005137.png	reject	9.1342	48.3333	512	256
005139.png	reject	12.7572	43.6667	512	256
005145.png	reject	17.0180	46.0000	512	256
005146.png	reject	18.7995	39.0000	512	256
005149.png	reject	35.0422	88.0000	512	256
005153.png	reject	9.3182	29.0000	512	256
005155.png	reject	31.8487	70.0000	512	256
005156.png	reject	13.6767	25.0000	512	256
005161.png	reject	83.1841	144.6667	512	256
005162.png	reject	87.2234	124.3333	512	256
005169.png	reject	21.6660	54.3333	512	256
005171.png	reject	21.2517	58.0000	512	256
005172.png	reject	18.9699	54.6667	512	256
005178.png	reject	15.8113	33.6667	512	256
005181.png	reject	9.4887	27.3333	512	256
005185.png	reject	9.0789	34.3333	512	256
005187.png	reject	11.1821	27.6667	512	256
005188.png	reject	17.7273	47.0000	512	256
005190.png	reject	17.4685	46.6667	512	256
005193.png	reject	17.3769	36.6667	512	256
005194.png	reject	9.7897	23.3333	512	256
005197.png	reject	23.8569	55.0000	512	256
005203.png	reject	14.7542	32.3333	512	256
005204.png	reject	27.3769	59.6667	512	256
005209.png	reject	15.6614	34.0000	512	256
005210.png	reject	10.7815	32.0000	512	256
005213.png	reject	44.2242	80.3333	512	256
005215.png	reject	6.5736	31.6667	512	256
005219.png	reject	13.1797	26.6667	512	256
005220.png	reject	15.4555	28.3333	512	256
005225.png	reject	15.2602	31.3333	512	256
005226.png	reject	28.1751	49.0000	512	256
005229.png	reject	20.1732	56.3333	512	256
005233.png	reject	12.6189	30.0000	512	256
005236.png	reject	10.8918	19.3333	512	256
005237.png	reject	12.8850	42.3333	512	256
005241.png	reject	5.8580	27.3333	512	256
005242.png	reject	23.1455	47.3333	512	256
005249.png	reject	11.6017	23.0000	512	256
005252.png	reject	15.7144	35.3333	512	256
005257.png	reject	39.5781	71.0000	512	256
005258.png	reject	10.4388	35.6667	512	256
005261.png	reject	24.8162	67.0000	512	256
005267.png	reject	19.3934	53.0000	512	256
005268.png	reject	13.2051	46.6667	512	256
005270.png	reject	8.6677	31.0000	512	256
005273.png	reject	10.6150	21.3333	512	256
005283.png	reject	12.1982	32.6667	512	256
005284.png	reject	21.4443	33.6667	512	256
005286.png	reject	15.2263	26.3333	512	256
005289.png	reject	17.1157	46.0000	512	256
005295.png	reject	7.0236	32.0000	512	256
005298.png	reject	6.9812	22.6667	512	256
005300.png	reject	18.0424	43.3333	512	256
005303.png	reject	33.2258	55.3333	512	256
005307.png	reject	12.6842	29.3333	512	256
005310.png	reject	25.2860	37.3333	512	256
005315.png	reject	10.1741	17.6667	512	256
005316.png	reject	13.4743	34.0000	512	256
005321.png	reject	23.9732	49.3333	512	256
005323.png	reject	33.2343	64.7500	512	256
005332.png	reject	9.4139	30.3333	512	256
005337.png	reject	12.0580	34.3333	512	256
005339.png	reject	34.8705	79.0000	512	256
005342.png	reject	25.1002	66.0000	512	256
005348.png	reject	7.5508	22.3333	512	256
005353.png	reject	21.5101	37.3333	512	256
005355.png	reject	17.7825	43.3333	512	256
005363.png	reject	18.2374	43.0000	512	256
005364.png	reject	15.8196	45.0000	512	256
005367.png	reject	22.3195	48.3333	512	256
005369.png	reject	9.5282	28.3333	512	256
005371.png	reject	15.2795	34.3333	512	256
005376.png	reject	15.0856	48.0000	512	256
005380.png	reject	24.4881	72.0000	512	256
005381.png	reject	16.5158	40.6667	512	256
005383.png	reject	7.6649	27.3333	512	256
005385.png	reject	33.8576	71.6667	512	256
005386.png	reject	10.6744	21.0000	512	256
005387.png	reject	23.1697	60.6667	512	256
005395.png	reject	23.4667	65.0000	512	256
005396.png	reject	15.9672	55.0000	512	256
005399.png	reject	14.0295	26.6667	512	256
005401.png	reject	18.9564	46.3333	512	256
005403.png	reject	22.9382	52.0000	512	256
005406.png	reject	12.1804	25.6667	512	256
005411.png	reject	30.3138	56.6667	512	256
005412.png	reject	10.0687	25.0000	512	256
005414.png	reject	10.4625	45.0000	512	256
005415.png	reject	15.7063	28.3333	512	256
005416.png	reject	22.6888	53.6667	512	256
005417.png	reject	19.7224	50.6667	512	256
005419.png	reject	25.4219	70.3333	512	256
005422.png	reject	12.7695	25.3333	512	256
005423.png	reject	8.7517	24.0000	512	256
005424.png	reject	7.3382	23.0000	512	256
005427.png	reject	12.2518	26.3333	512	256
005430.png	reject	13.7151	54.0000	512	256
005431.png	reject	13.6198	39.0000	512	256
005433.png	reject	10.6495	22.0000	512	256
005435.png	reject	13.6297	47.3333	512	256
005439.png	reject	7.2813	33.6667	512	256
005441.png	reject	8.1783	38.7500	512	256
005443.png	reject	10.9777	18.6667	512	256
005444.png	reject	10.2291	20.6667	512	256
005445.png	reject	14.3958	32.6667	512	256
005447.png	reject	22.4117	78.0000	512	256
005451.png	reject	15.9445	35.3333	512	256
005455.png	reject	16.2187	37.6667	512	256
005459.png	reject	27.4781	52.6667	512	256
005460.png	reject	19.2064	43.6667	512	256
005461.png	reject	7.9516	26.6667	512	256
005463.png	reject	11.0236	25.0000	512	256
005466.png	reject	12.3281	54.0000	512	256
005467.png	reject	13.8069	30.0000	512	256
005472.png	reject	22.7328	52.6667	512	256
005476.png	reject	16.1573	29.6667	512	256
005483.png	reject	37.1261	80.0000	512	256
005487.png	reject	15.1393	35.0000	512	256
005495.png	reject	14.8735	29.3333	512	256
005498.png	reject	8.5569	41.0000	512	256
005502.png	reject	12.5017	22.0000	512	256
005504.png	reject	9.5027	26.3333	512	256
005506.png	reject	11.5593	27.0000	512	256
005511.png	reject	8.4660	24.0000	512	256
005515.png	reject	7.9322	24.6667	512	256
005523.png	reject	20.0132	44.6667	512	256
005525.png	reject	14.9737	23.0000	512	256
005536.png	reject	14.8283	36.3333	512	256
005539.png	reject	19.6747	41.0000	512	256
005543.png	reject	19.7129	41.0000	512	256
005545.png	reject	26.8261	46.3333	512	256
005547.png	reject	45.4000	64.3333	512	256
005550.png	reject	12.9054	40.6667	512	256
005552.png	reject	28.4528	90.0000	512	256
005559.png	reject	7.3993	23.0000	512	256
005562.png	reject	8.6091	26.0000	512	256
005568.png	reject	10.5651	24.3333	512	256
005570.png	reject	16.2768	62.6667	512	256
005575.png	reject	19.8629	63.0000	512	256
005577.png	reject	19.5776	68.6667	512	256
005580.png	reject	11.0441	36.0000	512	256
005584.png	reject	15.6567	42.0000	512	256
005586.png	reject	9.2635	22.6667	512	256
005587.png	reject	13.1839	30.6667	512	256
005588.png	reject	9.9308	26.0000	512	256
005593.png	reject	34.3357	81.0000	512	256
005594.png	reject	17.9314	36.6667	512	256
005600.png	reject	18.6593	46.6667	512	256
005603.png	reject	14.2462	58.6667	512	256
005604.png	reject	20.9851	61.0000	512	256
005607.png	reject	12.1063	22.3333	512	256
005610.png	reject	15.2653	21.6667	512	256
005613.png	reject	8.7052	27.0000	512	256
005615.png	reject	17.9776	37.3333	512	256
005616.png	reject	12.1619	22.6667	512	256
005620.png	reject	10.2943	33.6667	512	256
005622.png	reject	4.4913	25.0000	512	256
005623.png	reject	15.5536	26.6667	512	256
005625.png	reject	10.6759	28.0000	512	256
005627.png	reject	18.8141	49.0000	512	256
005628.png	reject	20.0328	61.0000	512	256
005629.png	reject	11.2144	24.6667	512	256
005632.png	reject	10.2234	25.0000	512	256
005634.png	reject	8.3349	38.6667	512	256
005635.png	reject	24.9925	54.3333	512	256
005641.png	reject	17.0463	41.6667	512	256
005646.png	reject	17.0763	36.3333	512	256
005647.png	reject	9.3813	23.0000	512	256
005648.png	reject	9.6210	23.3333	512	256
005650.png	reject	7.1612	31.3333	512	256
005651.png	reject	9.1064	26.6667	512	256
005663.png	reject	17.6390	58.0000	512	256
005664.png	reject	27.6246	57.0000	512	256
005667.png	reject	8.1230	24.0000	512	256
005669.png	reject	10.0572	20.3333	512	256
005675.png	reject	18.9399	54.0000	512	256
005680.png	reject	14.4932	45.3333	512	256
005687.png	reject	11.4350	20.3333	512	256
005696.png	reject	10.9095	32.6667	512	256
005698.png	reject	35.7301	65.0000	512	256
005699.png	reject	17.4044	31.6667	512	256
005708.png	reject	17.6326	26.3333	512	256
005711.png	reject	11.2329	35.6667	512	256
005712.png	reject	10.7550	23.3333	512	256
005715.png	reject	15.9770	43.3333	512	256
005716.png	reject	10.7744	23.6667	512	256
005723.png	reject	23.3586	40.3333	512	256
005727.png	reject	19.5473	43.0000	512	256
005728.png	reject	12.6421	44.0000	512	256
005731.png	reject	24.5587	46.0000	512	256
005735.png	reject	15.7923	26.3333	512	256
005737.png	reject	12.3090	41.0000	512	256
005740.png	reject	23.5622	69.0000	512	256
005741.png	reject	11.4284	33.0000	512	256
005743.png	reject	13.4658	48.0000	512	256
005744.png	reject	16.1141	38.0000	512	256
005750.png	reject	12.2123	25.6667	512	256
005753.png	reject	11.0949	23.3333	512	256
005755.png	reject	10.5648	23.3333	512	256
005760.png	reject	10.6943	26.0000	512	256
005763.png	reject	15.8595	53.3333	512	256
005765.png	reject	20.8262	45.3333	512	256
005766.png	reject	10.2490	20.0000	512	256
005771.png	reject	34.1938	72.0000	512	256
005772.png	reject	16.9838	56.0000	512	256
005776.png	reject	11.4386	31.3333	512	256
005779.png	reject	25.8416	43.3333	512	256
005783.png	reject	19.9898	37.0000	512	256
005787.png	reject	34.4949	96.0000	512	256
005789.png	reject	8.4846	22.3333	512	256
005791.png	reject	22.4807	52.3333	512	256
005793.png	reject	24.4582	52.3333	512	256
005794.png	reject	16.1913	42.6667	512	256
005795.png	reject	6.4606	22.6667	512	256
005798.png	reject	26.1933	63.6667	512	256
005803.png	reject	32.2083	75.3333	512	256
005804.png	reject	10.3509	20.3333	512	256
005807.png	reject	22.6312	60.3333	512	256
005809.png	reject	9.7823	23.6667	512	256
005811.png	reject	22.8613	65.6667	512	256
005812.png	reject	12.6948	29.0000	512	256
005815.png	reject	17.4660	42.6667	512	256
005820.png	reject	10.8819	27.0000	512	256
005824.png	reject	16.3553	27.6667	512	256
005831.png	reject	12.8226	34.6667	512	256
005833.png	reject	9.4653	24.3333	512	256
005839.png	reject	16.0294	37.3333	512	256
005840.png	reject	14.3932	42.0000	512	256
005844.png	reject	13.5917	30.6667	512	256
005849.png	reject	5.4792	23.0000	512	256
005851.png	reject	19.9891	26.6667	512	256
005855.png	reject	11.3380	25.6667	512	256
005856.png	reject	9.9252	29.6667	512	256
005859.png	reject	11.6220	19.0000	512	256
005863.png	reject	11.7866	20.3333	512	256
005867.png	reject	16.0594	29.6667	512	256
005870.png	reject	21.1668	50.6667	512	256
005871.png	reject	26.0763	55.0000	512	256
005872.png	reject	9.9648	29.6667	512	256
005874.png	reject	55.0342	105.6667	512	256
005875.png	reject	21.5119	40.6667	512	256
005879.png	reject	10.3364	23.3333	512	256
005881.png	reject	18.0290	43.3333	512	256
005884.png	reject	15.1109	44.0000	512	256
005885.png	reject	13.1348	18.3333	512	256
005887.png	reject	20.7570	54.0000	512	256
005888.png	reject	20.7611	46.3333	512	256
005890.png	reject	16.8094	34.0000	512	256
005895.png	reject	14.9090	35.0000	512	256
005900.png	reject	18.8562	36.6667	512	256
005902.png	reject	15.4504	64.3333	512	256
005903.png	reject	9.0604	25.3333	512	256
005904.png	reject	33.6517	62.6667	512	256
005909.png	reject	12.6255	28.6667	512	256
005913.png	reject	13.5162	45.0000	512	256
005920.png	reject	10.4767	18.0000	512	256
005927.png	reject	11.7242	20.6667	512	256
005928.png	reject	5.8561	28.3333	512	256
005931.png	reject	18.0330	84.3333	512	256
005934.png	reject	39.1470	78.6667	512	256
005935.png	reject	9.6727	25.0000	512	256
005936.png	reject	11.0595	19.0000	512	256
005941.png	reject	8.3667	25.3333	512	256
005943.png	reject	20.8014	39.0000	512	256
005946.png	reject	10.2078	21.3333	512	256
005951.png	reject	8.8932	30.3333	512	256
005952.png	reject	11.4322	39.3333	512	256
005953.png	reject	7.5672	24.3333	512	256
005955.png	reject	13.9976	24.3333	512	256
005956.png	reject	10.0974	16.3333	512	256
005958.png	reject	8.1601	25.6667	512	256
005959.png	reject	9.1252	23.3333	512	256
005961.png	reject	10.1114	22.0000	512	256
005962.png	reject	33.8072	84.0000	512	256
005964.png	reject	6.2142	25.6667	512	256
005965.png	reject	12.5028	27.3333	512	256
005968.png	reject	32.5222	78.6667	512	256
005973.png	reject	14.6127	29.6667	512	256
005976.png	reject	11.4435	41.0000	512	256
005978.png	reject	11.9261	29.6667	512	256
005984.png	reject	29.7746	66.3333	512	256
005998.png	reject	18.0627	47.6667	512	256
005999.png	reject	18.7752	39.6667	512	256
006000.png	reject	34.7986	82.6667	512	256
006003.png	reject	8.2998	34.0000	512	256
006007.png	reject	16.2879	34.3333	512	256
006008.png	reject	9.7972	35.0000	512	256
006010.png	reject	15.3316	44.3333	512	256
006011.png	reject	26.0472	37.6667	512	256
006015.png	reject	15.4413	34.6667	512	256
006019.png	reject	17.0680	44.6667	512	256
006020.png	reject	14.7065	31.3333	512	256
006021.png	reject	7.7109	43.3333	512	256
006027.png	reject	11.2857	22.6667	512	256
006039.png	reject	25.7932	82.0000	512	256
006061.png	reject	13.7397	35.3333	512	256
006063.png	reject	10.4456	24.0000	512	256
006067.png	reject	17.3580	40.3333	512	256
006071.png	reject	14.7018	33.0000	512	256
006075.png	reject	26.7462	52.6667	512	256
006079.png	reject	24.6899	58.6667	512	256
006083.png	reject	10.3607	33.0000	512	256
006087.png	reject	28.7503	63.3333	512	256
006096.png	reject	15.1193	52.0000	512	256
006098.png	reject	24.3607	53.3333	512	256
006107.png	reject	10.8057	26.0000	512	256
006112.png	reject	21.1549	44.0000	512	256
006119.png	reject	13.2269	27.0000	512	256
006123.png	reject	16.9685	42.6667	512	256
006127.png	reject	10.4858	27.3333	512	256
006128.png	reject	27.9474	60.3333	512	256
006130.png	reject	11.7989	45.3333	512	256
006132.png	reject	23.8938	39.6667	512	256
006135.png	reject	28.2297	60.3333	512	256
006139.png	reject	9.5906	24.0000	512	256
006140.png	reject	16.1774	38.0000	512	256
006143.png	reject	10.8174	26.3333	512	256
006144.png	reject	10.7513	26.6667	512	256
006148.png	reject	12.6764	33.0000	512	256
006164.png	reject	7.7262	23.6667	512	256
006165.png	reject	9.5163	26.0000	512	256
006175.png	reject	21.7324	47.6667	512	256
006176.png	reject	14.9783	39.3333	512	256
006179.png	reject	10.9842	28.6667	512	256
006180.png	reject	10.3987	19.6667	512	256
006181.png	reject	20.8513	46.3333	512	256
006183.png	reject	24.9730	80.3333	512	256
006190.png	reject	8.2563	22.3333	512	256
006191.png	reject	8.0184	24.6667	512	256
006195.png	reject	10.6722	24.0000	512	256
006199.png	reject	16.8908	45.0000	512	256
006205.png	reject	39.4983	82.3333	512	256
006207.png	reject	10.3808	17.0000	512	256
006219.png	reject	10.6009	59.0000	512	256
006222.png	reject	14.1605	19.6667	512	256
006223.png	reject	9.9191	30.3333	512	256
006225.png	reject	16.5379	63.3333	512	256
006235.png	reject	10.4805	27.0000	512	256
006237.png	reject	36.9816	61.0000	512	256
006239.png	reject	19.8398	38.3333	512	256
006240.png	reject	16.0028	30.3333	512	256
006243.png	reject	24.8856	65.0000	512	256
006247.png	reject	20.2917	39.6667	512	256
006251.png	reject	9.3487	22.6667	512	256
006253.png	reject	12.4219	30.3333	512	256
006255.png	reject	11.7182	27.0000	512	256
006259.png	reject	22.6822	58.0000	512	256
006272.png	reject	14.1850	38.3333	512	256
006278.png	reject	12.7527	28.0000	512	256
006289.png	reject	9.4530	27.3333	512	256
006290.png	reject	22.0711	39.6667	512	256
006293.png	reject	12.2915	19.3333	512	256
006306.png	reject	13.2777	46.0000	512	256
006308.png	reject	11.4087	17.6667	512	256
006312.png	reject	12.2473	33.6667	512	256
006315.png	reject	16.5680	32.6667	512	256
006319.png	reject	14.2555	29.3333	512	256
006322.png	reject	10.4737	28.6667	512	256
006324.png	reject	14.4544	28.3333	512	256
006327.png	reject	19.3961	34.3333	512	256
006331.png	reject	19.9659	56.3333	512	256
006335.png	reject	22.5151	48.6667	512	256
006338.png	reject	11.5945	28.6667	512	256
006340.png	reject	18.5010	31.6667	512	256
006341.png	reject	14.3523	41.3333	512	256
006343.png	reject	29.8170	57.3333	512	256
006348.png	reject	15.4435	38.3333	512	256
006349.png	reject	8.9255	29.6667	512	256
006354.png	reject	15.5916	52.3333	512	256
006355.png	reject	15.2219	24.3333	512	256
006356.png	reject	25.5153	48.6667	512	256
006359.png	reject	10.3692	39.3333	512	256
006364.png	reject	13.9427	24.3333	512	256
006365.png	reject	13.0571	23.6667	512	256
006367.png	reject	18.0283	33.3333	512	256
006370.png	reject	24.2551	61.0000	512	256
006375.png	reject	13.0171	27.4167	512	256
006381.png	reject	13.7539	39.6667	512	256
006382.png	reject	14.2487	24.3333	512	256
006387.png	reject	19.0138	59.0000	512	256
006402.png	reject	15.1822	22.0000	512	256
006403.png	reject	6.5448	22.3333	512	256
006410.png	reject	9.8705	36.0000	512	256
006413.png	reject	15.5641	52.0000	512	256
006422.png	reject	6.3563	27.0000	512	256
006427.png	reject	5.7552	29.3333	512	256
006429.png	reject	13.6672	40.0000	512	256
006430.png	reject	11.3786	26.0000	512	256
006431.png	reject	7.3657	24.6667	512	256
006432.png	reject	17.8500	31.0000	512	256
006439.png	reject	14.5556	27.3333	512	256
006446.png	reject	6.8791	29.3333	512	256
006448.png	reject	11.2618	31.6667	512	256
006455.png	reject	12.8227	29.6667	512	256
006459.png	reject	11.9738	33.6667	512	256
006460.png	reject	6.6384	27.3333	512	256
006466.png	reject	11.4152	24.0000	512	256
006471.png	reject	34.8913	74.7500	512	256
006476.png	reject	8.3696	25.3333	512	256
006479.png	reject	10.3317	24.0000	512	256
006482.png	reject	9.9957	23.0000	512	256
006483.png	reject	6.3963	24.6667	512	256
006485.png	reject	10.1068	24.3333	512	256
006495.png	reject	9.2233	29.6667	512	256
006498.png	reject	9.9276	23.0000	512	256
006499.png	reject	7.9649	26.0000	512	256
006500.png	reject	11.0237	18.6667	512	256
006501.png	reject	8.7200	46.3333	512	256
006503.png	reject	28.6196	53.6667	512	256
006508.png	reject	11.7049	28.0000	512	256
006509.png	reject	8.3767	41.0000	512	256
006511.png	reject	14.0751	51.0000	512	256
006516.png	reject	12.9207	42.0000	512	256
006522.png	reject	11.3546	26.3333	512	256
006524.png	reject	11.6265	36.3333	512	256
006525.png	reject	25.3232	64.3333	512	256
006526.png	reject	10.0312	25.6667	512	256
006527.png	reject	12.8733	39.0000	512	256
006528.png	reject	10.8806	19.3333	512	256
006530.png	reject	12.0893	28.6667	512	256
006531.png	reject	11.6536	31.6667	512	256
006535.png	reject	9.6288	25.0000	512	256
006536.png	reject	16.1352	90.6667	512	256
006537.png	reject	6.8251	33.6667	512	256
006544.png	reject	11.5753	27.6667	512	256
006546.png	reject	18.2807	32.6667	512	256
006547.png	reject	7.6469	42.6667	512	256
006551.png	reject	11.1356	27.6667	512	256
006556.png	reject	21.8713	38.0000	512	256
006560.png	reject	13.8618	33.0000	512	256
006562.png	reject	14.7351	26.3333	512	256
006567.png	reject	16.0626	31.0000	512	256
006574.png	reject	15.8049	28.0000	512	256
006576.png	reject	11.7891	26.3333	512	256
006581.png	reject	17.4570	49.3333	512	256
006583.png	reject	16.7844	34.6667	512	256
006584.png	reject	14.3063	44.6667	512	256
006594.png	reject	12.4457	28.3333	512	256
006595.png	reject	10.1810	35.3333	512	256
006597.png	reject	18.0581	30.6667	512	256
006598.png	reject	6.7660	22.6667	512	256
006599.png	reject	11.3539	32.0000	512	256
006600.png	reject	14.2053	32.3333	512	256
006604.png	reject	11.2878	26.0000	512	256
006615.png	reject	9.0776	23.0000	512	256
006620.png	reject	28.4836	62.0000	512	256
006624.png	reject	12.8900	43.3333	512	256
006631.png	reject	10.9272	26.6667	512	256
006632.png	reject	11.0379	41.3333	512	256
006637.png	reject	9.9963	22.6667	512	256
006639.png	reject	12.4122	30.0000	512	256
006640.png	reject	9.3020	24.3333	512	256
006647.png	reject	28.3883	55.6667	512	256
006650.png	reject	9.8179	30.6667	512	256
006652.png	reject	27.3734	108.6667	512	256
006654.png	reject	7.6383	22.3333	512	256
006655.png	reject	15.3060	22.6667	512	256
006656.png	reject	17.4682	32.3333	512	256
006659.png	reject	11.4054	48.6667	512	256
006663.png	reject	16.3493	40.0000	512	256
006667.png	reject	8.0450	22.4167	512	256
006670.png	reject	16.5360	46.3333	512	256
006679.png	reject	17.1521	37.6667	512	256
006685.png	reject	34.8407	68.0000	512	256
006687.png	reject	12.7430	26.6667	512	256
006688.png	reject	15.2612	27.6667	512	256
006691.png	reject	8.1751	25.0000	512	256
006693.png	reject	11.4483	43.6667	512	256
006695.png	reject	15.0310	32.3333	512	256
006703.png	reject	20.0144	50.6667	512	256
006706.png	reject	14.6114	31.0000	512	256
006711.png	reject	53.0978	95.6667	512	256
006712.png	reject	7.9988	28.0000	512	256
006719.png	reject	10.3332	29.0000	512	256
006724.png	reject	20.4762	37.3333	512	256
006727.png	reject	19.4328	40.6667	512	256
006731.png	reject	6.8994	25.6667	512	256
006732.png	reject	5.1837	26.6667	512	256
006738.png	reject	8.3627	29.3333	512	256
006743.png	reject	23.9969	44.0000	512	256
006751.png	reject	10.1045	29.3333	512	256
006759.png	reject	31.1431	61.3333	512	256
006763.png	reject	14.8891	52.6667	512	256
006765.png	reject	19.8377	36.3333	512	256
006771.png	reject	23.7749	75.3333	512	256
006772.png	reject	19.2763	44.0000	512	256
006775.png	reject	33.6866	62.6667	512	256
006783.png	reject	10.0452	41.3333	512	256
006784.png	reject	8.0062	22.3333	512	256
006790.png	reject	39.0617	75.3333	512	256
006791.png	reject	12.2118	27.6667	512	256
006792.png	reject	9.5746	27.0000	512	256
006796.png	reject	22.5330	59.6667	512	256
006799.png	reject	13.5921	27.3333	512	256
006802.png	reject	13.3317	18.6667	512	256
006807.png	reject	33.7980	75.6667	512	256
006809.png	reject	30.9726	65.3333	512	256
006812.png	reject	10.8291	16.0000	512	256
006818.png	reject	12.1940	30.3333	512	256
006819.png	reject	40.6556	93.3333	512	256
006823.png	reject	20.7348	50.3333	512	256
006825.png	reject	16.7814	98.0000	512	256
006834.png	reject	19.4926	41.3333	512	256
006835.png	reject	11.4288	43.0000	512	256
006837.png	reject	10.1324	25.0000	512	256
006838.png	reject	11.3069	28.3333	512	256
006839.png	reject	18.1805	37.0000	512	256
006840.png	reject	18.5794	42.0000	512	256
006847.png	reject	22.9320	48.6667	512	256
006848.png	reject	10.2223	20.3333	512	256
006851.png	reject	19.7742	43.6667	512	256
006852.png	reject	10.2655	27.6667	512	256
006855.png	reject	11.2962	32.6667	512	256
006863.png	reject	20.4435	47.0000	512	256
006867.png	reject	25.8745	48.0000	512	256
006872.png	reject	10.5751	41.0000	512	256
006877.png	reject	11.8054	31.3333	512	256
006879.png	reject	5.7127	26.3333	512	256
006882.png	reject	11.3892	22.0000	512	256
006883.png	reject	24.4552	57.6667	512	256
006884.png	reject	9.7027	25.6667	512	256
006895.png	reject	7.7836	29.6667	512	256
006899.png	reject	15.4677	66.6667	512	256
006900.png	reject	7.7659	25.3333	512	256
006907.png	reject	26.1741	54.6667	512	256
006908.png	reject	8.5248	33.3333	512	256
006911.png	reject	10.3836	20.6667	512	256
