filename	decision	color_mad	color_p95_diff	width	height
004843.png	keep	2.0295	4.6667	512	256
004844.png	keep	2.5581	5.3333	512	256
004845.png	keep	8.5054	20.3333	512	256
004846.png	reject	12.6851	27.3333	512	256
004847.png	keep	2.6815	7.0000	512	256
004848.png	keep	5.1464	12.6667	512	256
004849.png	keep	5.7625	16.6667	512	256
004850.png	keep	7.2998	14.6667	512	256
004851.png	reject	11.8928	38.3333	512	256
004852.png	keep	5.0066	12.6667	512	256
004853.png	keep	4.1091	9.0000	512	256
004854.png	keep	4.8045	12.0000	512	256
004855.png	keep	2.4338	5.3333	512	256
004856.png	reject	6.6231	22.6667	512	256
004857.png	reject	20.3367	51.6667	512	256
004858.png	reject	15.8925	36.6667	512	256
004859.png	keep	1.8369	4.0000	512	256
004860.png	keep	2.4578	5.3333	512	256
004861.png	keep	3.4132	7.0000	512	256
004862.png	keep	4.2322	10.6667	512	256
004863.png	keep	2.0184	4.3333	512	256
004864.png	keep	8.9643	17.6667	512	256
004865.png	keep	1.8194	3.3333	512	256
004866.png	keep	8.7286	17.0000	512	256
004867.png	keep	2.1234	4.6667	512	256
004868.png	reject	24.6681	69.6667	512	256
004869.png	reject	17.2196	33.0000	512	256
004870.png	keep	3.4559	11.0000	512	256
004871.png	keep	2.1313	5.0000	512	256
004872.png	keep	8.5114	20.0000	512	256
004873.png	reject	25.5138	76.0000	512	256
004874.png	reject	17.7402	55.0000	512	256
004875.png	keep	1.3304	2.6667	512	256
004876.png	keep	2.9527	7.6667	512	256
004877.png	reject	41.0001	99.0000	512	256
004878.png	keep	2.7024	5.3333	512	256
004879.png	keep	2.6413	9.3333	512	256
004880.png	keep	1.9981	4.6667	512	256
004881.png	keep	3.9029	7.0833	512	256
004882.png	reject	11.3155	21.0000	512	256
004883.png	keep	3.3482	9.6667	512	256
004884.png	keep	8.7179	19.0000	512	256
004885.png	keep	4.7086	13.0000	512	256
004886.png	reject	7.5553	37.0000	512	256
004887.png	keep	2.3533	5.6667	512	256
004888.png	keep	1.9458	4.6667	512	256
004889.png	reject	14.1477	33.0000	512	256
004890.png	reject	30.4387	46.3333	512	256
004891.png	keep	2.2176	4.6667	512	256
004892.png	keep	8.3117	15.3333	512	256
004893.png	reject	26.8390	71.0000	512	256
004894.png	reject	7.9276	25.6667	512	256
004895.png	keep	4.8486	9.6667	512	256
004896.png	keep	1.6739	3.6667	512	256
004897.png	keep	3.0626	7.3333	512	256
004898.png	keep	9.1881	15.0000	512	256
004899.png	reject	12.1390	25.6667	512	256
004900.png	reject	11.3957	32.0000	512	256
004901.png	keep	7.2287	17.0000	512	256
004902.png	keep	6.7101	11.0000	512	256
004903.png	keep	3.4212	7.0000	512	256
004904.png	keep	3.7925	8.3333	512	256
004905.png	reject	45.4100	93.6667	512	256
004906.png	reject	21.1089	49.0000	512	256
004907.png	keep	1.6659	3.3333	512	256
004908.png	keep	3.3570	8.0000	512	256
004909.png	keep	4.7120	9.0000	512	256
004910.png	keep	5.7593	12.6667	512	256
004911.png	keep	1.3119	3.3333	512	256
004912.png	keep	2.7867	8.0000	512	256
004913.png	reject	11.3308	22.0000	512	256
004914.png	reject	17.2306	32.3333	512	256
004915.png	reject	23.0255	56.3333	512	256
004916.png	reject	23.8463	50.6667	512	256
004917.png	keep	1.2357	2.6667	512	256
004918.png	reject	15.0319	91.3333	512	256
004919.png	reject	10.3303	21.3333	512	256
004920.png	keep	5.6737	11.3333	512	256
004921.png	keep	2.6700	5.6667	512	256
004922.png	reject	39.5304	67.3333	512	256
004923.png	reject	13.1493	31.3333	512	256
004924.png	keep	5.2142	13.0000	512	256
004925.png	reject	6.5758	25.3333	512	256
004926.png	keep	6.7503	14.0000	512	256
004927.png	keep	2.0346	4.6667	512	256
004928.png	keep	3.2110	6.3333	512	256
004929.png	keep	3.7349	10.6667	512	256
004930.png	keep	7.0999	15.0000	512	256
004931.png	reject	12.7337	36.3333	512	256
004932.png	reject	21.4034	37.3333	512	256
004933.png	keep	8.2358	17.3333	512	256
004934.png	reject	49.5902	84.6667	512	256
004935.png	keep	8.8801	19.3333	512	256
004936.png	keep	6.2606	12.0000	512	256
004937.png	keep	8.8492	19.3333	512	256
004938.png	reject	17.0775	37.6667	512	256
004939.png	keep	1.6082	4.0000	512	256
004940.png	keep	5.8147	11.6667	512	256
004941.png	reject	8.7558	24.6667	512	256
004942.png	keep	5.4720	12.6667	512	256
004943.png	keep	2.0682	4.6667	512	256
004944.png	keep	3.0140	8.0000	512	256
004945.png	keep	8.6434	22.0000	512	256
004946.png	reject	10.7115	23.3333	512	256
004947.png	reject	14.3828	52.0000	512	256
004948.png	reject	11.5515	22.3333	512	256
004949.png	reject	12.9736	27.3333	512	256
004950.png	reject	11.6928	43.6667	512	256
004951.png	keep	3.9438	13.6667	512	256
004952.png	reject	9.8381	27.6667	512	256
004953.png	reject	24.1981	57.0000	512	256
004954.png	keep	7.5024	18.6667	512	256
004955.png	keep	3.0975	7.3333	512	256
004956.png	keep	3.3681	7.6667	512	256
004957.png	reject	21.0162	50.3333	512	256
004958.png	reject	18.9697	34.0000	512	256
004959.png	keep	1.6087	4.0000	512	256
004960.png	keep	2.0721	4.3333	512	256
004961.png	keep	4.1592	12.3333	512	256
004962.png	keep	6.1349	13.3333	512	256
004963.png	keep	8.3998	21.6667	512	256
004964.png	reject	14.3945	35.0000	512	256
004965.png	keep	3.6718	11.3333	512	256
004966.png	reject	7.7433	25.0000	512	256
004967.png	keep	1.6279	4.0000	512	256
004968.png	keep	6.6334	19.3333	512	256
004969.png	reject	37.0744	98.6667	512	256
004970.png	reject	16.0544	27.0000	512	256
004971.png	keep	2.9799	6.3333	512	256
004972.png	keep	4.3906	8.6667	512	256
004973.png	keep	7.7505	17.6667	512	256
004974.png	keep	3.9961	9.6667	512	256
004975.png	keep	1.6722	4.6667	512	256
004976.png	keep	4.2722	11.0000	512	256
004977.png	keep	9.5247	16.0000	512	256
004978.png	keep	6.6918	13.3333	512	256
004979.png	reject	16.7231	51.6667	512	256
004980.png	keep	9.3038	15.0000	512	256
004981.png	reject	12.1244	24.6667	512	256
004982.png	keep	2.2983	4.6667	512	256
004983.png	keep	1.7007	4.6667	512	256
004984.png	keep	7.3315	19.3333	512	256
004985.png	keep	4.3709	8.3333	512	256
004986.png	reject	21.0774	55.6667	512	256
004987.png	keep	1.8178	4.0000	512	256
004988.png	keep	5.3965	10.6667	512	256
004989.png	reject	12.0917	36.0000	512	256
004990.png	keep	4.7203	12.0000	512	256
004991.png	keep	2.9838	7.0000	512	256
004992.png	keep	3.8363	9.0000	512	256
004993.png	reject	11.8152	21.3333	512	256
004994.png	keep	8.5614	15.0000	512	256
004995.png	reject	11.5153	22.3333	512	256
004996.png	reject	16.8678	28.0000	512	256
004997.png	keep	5.1835	12.6667	512	256
004998.png	keep	1.5888	3.6667	512	256
004999.png	keep	5.3856	13.6667	512	256
005000.png	keep	7.9146	15.6667	512	256
005001.png	keep	1.1676	3.0000	512	256
005002.png	reject	12.7847	35.6667	512	256
005003.png	keep	1.7470	4.6667	512	256
005004.png	keep	3.8608	10.3333	512	256
005005.png	reject	9.2706	27.3333	512	256
005006.png	keep	4.9603	12.6667	512	256
005007.png	keep	2.2410	5.0000	512	256
005008.png	keep	1.4564	3.6667	512	256
005009.png	keep	2.5167	7.6667	512	256
005010.png	keep	6.3436	12.6667	512	256
005011.png	reject	9.6330	24.6667	512	256
005012.png	reject	18.9833	31.0000	512	256
005013.png	reject	13.4499	36.0000	512	256
005014.png	keep	5.0513	13.6667	512	256
005015.png	keep	1.1731	2.3333	512	256
005016.png	keep	6.2119	19.3333	512	256
005017.png	keep	2.7923	7.0000	512	256
005018.png	reject	27.4451	61.0000	512	256
005019.png	keep	1.7643	4.0000	512	256
005020.png	keep	3.7174	8.6667	512	256
005021.png	reject	24.8291	57.0000	512	256
005022.png	reject	15.3446	55.0000	512	256
005023.png	reject	9.3269	46.6667	512	256
005024.png	keep	2.8249	7.0000	512	256
005025.png	reject	17.8094	64.6667	512	256
005026.png	reject	13.4910	25.6667	512	256
005027.png	keep	8.0210	20.0000	512	256
005028.png	reject	9.9411	35.0000	512	256
005029.png	keep	2.8373	6.6667	512	256
005030.png	keep	3.0096	7.3333	512	256
005031.png	keep	0.9838	1.6667	512	256
005032.png	keep	4.4294	18.6667	512	256
005033.png	keep	3.0685	10.0000	512	256
005034.png	keep	5.6376	15.6667	512	256
005035.png	keep	1.4556	3.3333	512	256
005036.png	keep	2.3789	5.3333	512	256
005037.png	reject	13.7992	37.6667	512	256
005038.png	reject	15.0879	40.3333	512	256
005039.png	reject	22.2450	38.0000	512	256
005040.png	keep	2.7366	9.0000	512	256
005041.png	keep	9.6957	14.3333	512	256
005042.png	keep	7.5100	13.0000	512	256
005043.png	keep	8.4365	16.0000	512	256
005044.png	keep	6.0708	16.3333	512	256
005045.png	keep	6.5778	19.0000	512	256
005046.png	keep	2.9147	6.3333	512	256
005047.png	keep	1.6691	3.6667	512	256
005048.png	keep	2.3986	4.6667	512	256
005049.png	keep	9.6276	15.6667	512	256
005050.png	reject	34.3359	70.6667	512	256
005051.png	keep	1.7295	3.6667	512	256
005052.png	keep	5.8923	12.6667	512	256
005053.png	reject	39.5240	98.3333	512	256
005054.png	keep	6.0997	19.6667	512	256
005055.png	keep	3.6072	5.6667	512	256
005056.png	keep	4.6195	8.6667	512	256
005057.png	reject	11.3722	39.3333	512	256
005058.png	keep	6.6556	12.3333	512	256
005059.png	reject	16.0022	36.6667	512	256
005060.png	reject	9.7630	26.3333	512	256
005061.png	keep	4.5709	10.6667	512	256
005062.png	keep	2.7317	8.0000	512	256
005063.png	keep	9.6280	20.3333	512	256
005064.png	keep	4.2569	9.6667	512	256
005065.png	keep	8.0693	18.0000	512	256
005066.png	reject	59.7020	83.0000	512	256
005067.png	keep	1.9800	4.6667	512	256
005068.png	keep	2.5106	5.3333	512	256
005069.png	reject	7.0723	27.6667	512	256
005070.png	keep	6.7290	16.3333	512	256
005071.png	keep	3.4120	6.6667	512	256
005072.png	keep	9.5694	18.6667	512	256
005073.png	reject	16.5138	55.6667	512	256
005074.png	keep	6.0968	12.6667	512	256
005075.png	reject	12.7152	25.6667	512	256
005076.png	keep	7.2597	17.0000	512	256
005077.png	keep	5.7947	12.6667	512	256
005078.png	keep	6.5658	15.3333	512	256
005079.png	keep	3.2976	9.0000	512	256
005080.png	keep	1.8376	4.6667	512	256
005081.png	reject	27.8445	52.0000	512	256
005082.png	reject	22.1514	53.3333	512	256
005083.png	keep	1.9874	4.6667	512	256
005084.png	keep	3.2091	7.0000	512	256
005085.png	keep	5.9572	18.0000	512	256
005086.png	reject	12.9132	29.0000	512	256
005087.png	keep	1.3099	3.0000	512	256
005088.png	keep	7.2565	12.0000	512	256
005089.png	keep	7.4354	12.0000	512	256
005090.png	keep	6.9182	12.6667	512	256
005091.png	reject	11.7852	24.0000	512	256
005092.png	reject	24.9735	40.3333	512	256
005093.png	keep	4.4831	12.3333	512	256
005094.png	reject	12.0410	41.6667	512	256
005095.png	keep	2.1955	4.6667	512	256
005096.png	keep	2.9263	6.0000	512	256
005097.png	reject	18.6938	37.0000	512	256
005098.png	reject	42.7011	66.6667	512	256
005099.png	keep	2.9569	6.0000	512	256
005100.png	keep	2.9821	6.0000	512	256
005101.png	keep	4.6252	12.0000	512	256
005102.png	reject	8.5777	28.3333	512	256
005103.png	keep	1.9752	4.6667	512	256
005104.png	keep	1.3947	3.0000	512	256
005105.png	keep	7.1315	17.0000	512	256
005106.png	keep	9.0436	20.0000	512	256
005107.png	reject	19.2420	52.6667	512	256
005108.png	reject	15.0474	32.0000	512	256
005109.png	keep	4.0641	10.0000	512	256
005110.png	reject	11.0451	18.0000	512	256
005111.png	reject	20.4468	37.6667	512	256
005112.png	keep	1.8622	4.6667	512	256
005113.png	reject	15.8383	48.3333	512	256
005114.png	reject	12.3638	37.3333	512	256
005115.png	keep	2.7819	7.6667	512	256
005116.png	keep	2.1402	5.6667	512	256
005117.png	keep	3.3025	7.0000	512	256
005118.png	keep	5.4794	12.6667	512	256
005119.png	keep	5.1136	9.6667	512	256
005120.png	keep	1.9318	4.6667	512	256
005121.png	reject	20.6470	54.3333	512	256
005122.png	keep	9.2072	21.0000	512	256
005123.png	keep	6.5456	20.3333	512	256
005124.png	reject	16.4093	63.6667	512	256
005125.png	keep	4.5969	11.6667	512	256
005126.png	keep	5.3226	14.3333	512	256
005127.png	keep	1.6227	3.6667	512	256
005128.png	keep	1.7130	4.0000	512	256
005129.png	reject	16.7962	45.3333	512	256
005130.png	keep	5.5891	15.6667	512	256
005131.png	keep	3.7930	10.0000	512	256
005132.png	keep	2.7105	7.3333	512	256
005133.png	keep	2.3969	6.3333	512	256
005134.png	keep	5.2754	13.6667	512	256
005135.png	keep	1.7869	4.0000	512	256
005136.png	keep	2.7895	7.0000	512	256
005137.png	reject	9.1342	48.3333	512	256
005138.png	keep	7.7527	14.0000	512	256
005139.png	reject	12.7572	43.6667	512	256
005140.png	keep	6.1831	15.3333	512	256
005141.png	keep	6.2588	12.6667	512	256
005142.png	keep	5.7320	17.3333	512	256
005143.png	keep	1.4435	3.0000	512	256
005144.png	keep	2.0530	3.6667	512	256
005145.png	reject	17.0180	46.0000	512	256
005146.png	reject	18.7995	39.0000	512	256
005147.png	keep	3.3399	8.6667	512	256
005148.png	keep	3.6459	7.6667	512	256
005149.png	reject	35.0422	88.0000	512	256
005150.png	keep	1.9595	4.6667	512	256
005151.png	keep	2.1502	7.6667	512	256
005152.png	keep	2.6873	5.6667	512	256
005153.png	reject	9.3182	29.0000	512	256
005154.png	keep	7.6833	16.3333	512	256
005155.png	reject	31.8487	70.0000	512	256
005156.png	reject	13.6767	25.0000	512	256
005157.png	keep	5.7492	15.0000	512	256
005158.png	keep	3.9877	9.0000	512	256
005159.png	keep	2.2418	4.3333	512	256
005160.png	keep	3.4823	6.6667	512	256
005161.png	reject	83.1841	144.6667	512	256
005162.png	reject	87.2234	124.3333	512	256
005163.png	keep	1.9602	5.6667	512	256
005164.png	keep	5.8866	10.6667	512	256
005165.png	keep	5.4886	15.0000	512	256
005166.png	keep	2.1066	7.0000	512	256
005167.png	keep	3.9972	8.3333	512	256
005168.png	keep	1.5909	4.3333	512	256
005169.png	reject	21.6660	54.3333	512	256
005170.png	keep	9.3265	21.3333	512	256
005171.png	reject	21.2517	58.0000	512	256
005172.png	reject	18.9699	54.6667	512	256
005173.png	keep	3.3574	7.0000	512	256
005174.png	keep	8.4512	21.6667	512	256
005175.png	keep	1.4497	3.0000	512	256
005176.png	keep	2.8730	7.0000	512	256
005177.png	keep	6.0734	21.3333	512	256
005178.png	reject	15.8113	33.6667	512	256
005179.png	keep	2.7372	7.0000	512	256
005180.png	keep	2.7619	5.0000	512	256
005181.png	reject	9.4887	27.3333	512	256
005182.png	keep	5.1264	11.0000	512	256
005183.png	keep	3.0251	8.0000	512	256
005184.png	keep	3.7747	7.3333	512	256
005185.png	reject	9.0789	34.3333	512	256
005186.png	keep	8.8875	18.6667	512	256
005187.png	reject	11.1821	27.6667	512	256
005188.png	reject	17.7273	47.0000	512	256
005189.png	keep	4.0805	11.3333	512	256
005190.png	reject	17.4685	46.6667	512	256
005191.png	keep	2.2052	5.3333	512	256
005192.png	keep	4.8303	9.6667	512	256
005193.png	reject	17.3769	36.6667	512	256
005194.png	reject	9.7897	23.3333	512	256
005195.png	keep	1.9882	4.6667	512	256
005196.png	keep	2.3162	4.3333	512	256
005197.png	reject	23.8569	55.0000	512	256
005198.png	keep	6.2315	12.6667	512	256
005199.png	keep	2.2136	6.0000	512	256
005200.png	keep	1.7801	4.6667	512	256
005201.png	keep	3.1682	6.3333	512	256
005202.png	keep	8.8083	18.3333	512	256
005203.png	reject	14.7542	32.3333	512	256
005204.png	reject	27.3769	59.6667	512	256
005205.png	keep	4.3479	9.0000	512	256
005206.png	keep	2.2316	4.6667	512	256
005207.png	keep	2.6486	4.6667	512	256
005208.png	keep	3.8462	9.0000	512	256
005209.png	reject	15.6614	34.0000	512	256
005210.png	reject	10.7815	32.0000	512	256
005211.png	keep	1.7447	3.3333	512	256
005212.png	keep	3.6177	8.6667	512	256
005213.png	reject	44.2242	80.3333	512	256
005214.png	keep	3.1691	8.6667	512	256
005215.png	reject	6.5736	31.6667	512	256
005216.png	keep	5.2826	15.6667	512	256
005217.png	keep	8.1639	21.0000	512	256
005218.png	keep	6.1834	13.0000	512	256
005219.png	reject	13.1797	26.6667	512	256
005220.png	reject	15.4555	28.3333	512	256
005221.png	keep	4.6182	11.6667	512	256
005222.png	keep	3.7205	10.0000	512	256
005223.png	keep	1.9927	4.6667	512	256
005224.png	keep	4.3271	10.0000	512	256
005225.png	reject	15.2602	31.3333	512	256
005226.png	reject	28.1751	49.0000	512	256
005227.png	keep	1.5792	3.6667	512	256
005228.png	keep	4.7412	14.3333	512	256
005229.png	reject	20.1732	56.3333	512	256
005230.png	keep	2.4089	5.6667	512	256
005231.png	keep	2.3137	5.0000	512	256
005232.png	keep	2.4584	5.3333	512	256
005233.png	reject	12.6189	30.0000	512	256
005234.png	keep	4.3743	9.3333	512	256
005235.png	keep	4.6494	10.3333	512	256
005236.png	reject	10.8918	19.3333	512	256
005237.png	reject	12.8850	42.3333	512	256
005238.png	keep	5.3180	18.3333	512	256
005239.png	keep	3.4413	7.0000	512	256
005240.png	keep	6.0224	11.0000	512	256
005241.png	reject	5.8580	27.3333	512	256
005242.png	reject	23.1455	47.3333	512	256
005243.png	keep	3.5636	9.3333	512	256
005244.png	keep	4.4730	10.0000	512	256
005245.png	keep	5.1489	14.0000	512	256
005246.png	keep	4.4361	15.0000	512	256
005247.png	keep	3.3547	5.3333	512	256
005248.png	keep	3.4637	8.3333	512	256
005249.png	reject	11.6017	23.0000	512	256
005250.png	keep	2.9631	6.0000	512	256
005251.png	keep	5.2736	15.0000	512	256
005252.png	reject	15.7144	35.3333	512	256
005253.png	keep	5.2665	13.0000	512	256
005254.png	keep	2.6065	5.6667	512	256
005255.png	keep	2.6785	4.6667	512	256
005256.png	keep	1.7705	4.0000	512	256
005257.png	reject	39.5781	71.0000	512	256
005258.png	reject	10.4388	35.6667	512	256
005259.png	keep	3.8834	12.3333	512	256
005260.png	keep	2.9035	5.6667	512	256
005261.png	reject	24.8162	67.0000	512	256
005262.png	keep	2.0305	6.0000	512	256
005263.png	keep	1.9035	4.3333	512	256
005264.png	keep	1.9632	5.3333	512	256
005265.png	keep	5.5275	13.4167	512	256
005266.png	keep	6.2344	11.3333	512	256
005267.png	reject	19.3934	53.0000	512	256
005268.png	reject	13.2051	46.6667	512	256
005269.png	keep	4.6647	11.6667	512	256
005270.png	reject	8.6677	31.0000	512	256
005271.png	keep	3.4802	6.6667	512	256
005272.png	keep	2.2753	5.0000	512	256
005273.png	reject	10.6150	21.3333	512	256
005274.png	keep	6.2231	16.0000	512	256
005275.png	keep	2.6436	4.6667	512	256
005276.png	keep	2.3375	5.0000	512	256
005277.png	keep	3.1643	6.6667	512	256
005278.png	keep	5.1183	11.3333	512	256
005279.png	keep	3.9758	7.6667	512	256
005280.png	keep	3.2799	8.6667	512	256
005281.png	keep	2.1189	6.0000	512	256
005282.png	keep	4.6992	10.6667	512	256
005283.png	reject	12.1982	32.6667	512	256
005284.png	reject	21.4443	33.6667	512	256
005285.png	keep	2.5342	5.6667	512	256
005286.png	reject	15.2263	26.3333	512	256
005287.png	keep	2.4909	5.3333	512	256
005288.png	keep	3.1673	13.0000	512	256
005289.png	reject	17.1157	46.0000	512	256
005290.png	keep	2.2727	4.3333	512	256
005291.png	keep	2.5359	3.6667	512	256
005292.png	keep	3.5416	6.6667	512	256
005293.png	keep	2.0614	4.3333	512	256
005294.png	keep	1.8387	4.6667	512	256
005295.png	reject	7.0236	32.0000	512	256
005296.png	keep	1.9844	5.6667	512	256
005297.png	keep	4.9494	13.0000	512	256
005298.png	reject	6.9812	22.6667	512	256
005299.png	keep	5.5133	12.6667	512	256
005300.png	reject	18.0424	43.3333	512	256
005301.png	keep	3.4767	11.0000	512	256
005302.png	keep	3.4453	8.0000	512	256
005303.png	reject	33.2258	55.3333	512	256
005304.png	keep	1.3002	3.3333	512	256
005305.png	keep	7.0285	18.6667	512	256
005306.png	keep	1.9575	4.6667	512	256
005307.png	reject	12.6842	29.3333	512	256
005308.png	keep	4.0674	8.3333	512	256
005309.png	keep	3.8534	9.6667	512	256
005310.png	reject	25.2860	37.3333	512	256
005311.png	keep	6.2874	11.6667	512	256
005312.png	keep	6.5574	16.0000	512	256
005313.png	keep	4.8747	12.0000	512	256
005314.png	keep	6.3321	12.3333	512	256
005315.png	reject	10.1741	17.6667	512	256
005316.png	reject	13.4743	34.0000	512	256
005317.png	keep	3.8238	10.0000	512	256
005318.png	keep	5.9264	11.6667	512	256
005319.png	keep	3.9851	18.0000	512	256
005320.png	keep	1.7540	4.0000	512	256
005321.png	reject	23.9732	49.3333	512	256
005322.png	keep	6.3578	13.6667	512	256
005323.png	reject	33.2343	64.7500	512	256
005324.png	keep	3.6593	7.3333	512	256
005325.png	keep	1.6795	3.0000	512	256
005326.png	keep	1.6163	4.0000	512	256
005327.png	keep	2.5527	5.6667	512	256
005328.png	keep	2.8586	6.6667	512	256
005329.png	keep	2.4314	5.3333	512	256
005330.png	keep	3.7529	8.3333	512	256
005331.png	keep	5.0298	16.3333	512	256
005332.png	reject	9.4139	30.3333	512	256
005333.png	keep	5.5746	14.3333	512	256
005334.png	keep	1.9762	4.3333	512	256
005335.png	keep	2.5474	6.3333	512	256
005336.png	keep	3.3398	8.0000	512	256
005337.png	reject	12.0580	34.3333	512	256
005338.png	keep	2.6566	6.6667	512	256
005339.png	reject	34.8705	79.0000	512	256
005340.png	keep	1.6773	4.0000	512	256
005341.png	keep	2.2072	4.0000	512	256
005342.png	reject	25.1002	66.0000	512	256
005343.png	keep	4.7465	9.6667	512	256
005344.png	keep	2.2529	4.3333	512	256
005345.png	keep	6.8209	12.0000	512	256
005346.png	keep	8.7302	19.3333	512	256
005347.png	keep	8.3815	21.6667	512	256
005348.png	reject	7.5508	22.3333	512	256
005349.png	keep	4.9930	12.6667	512	256
005350.png	keep	4.1946	8.3333	512	256
005351.png	keep	5.3010	9.3333	512	256
005352.png	keep	4.2815	9.0000	512	256
005353.png	reject	21.5101	37.3333	512	256
005354.png	keep	4.3127	8.6667	512	256
005355.png	reject	17.7825	43.3333	512	256
005356.png	keep	4.1308	7.6667	512	256
005357.png	keep	2.3551	6.0000	512	256
005358.png	keep	1.5488	3.3333	512	256
005359.png	keep	4.7356	13.0000	512	256
005360.png	keep	1.7662	4.3333	512	256
005361.png	keep	4.0830	7.6667	512	256
005362.png	keep	5.1347	11.0000	512	256
005363.png	reject	18.2374	43.0000	512	256
005364.png	reject	15.8196	45.0000	512	256
005365.png	keep	4.0112	9.3333	512	256
005366.png	keep	2.4882	5.6667	512	256
005367.png	reject	22.3195	48.3333	512	256
005368.png	keep	2.9983	6.6667	512	256
005369.png	reject	9.5282	28.3333	512	256
005370.png	keep	3.5629	7.0000	512	256
005371.png	reject	15.2795	34.3333	512	256
005372.png	keep	5.4771	9.6667	512	256
005373.png	keep	2.6038	5.3333	512	256
005374.png	keep	1.9183	4.0000	512	256
005375.png	keep	3.6639	10.3333	512	256
005376.png	reject	15.0856	48.0000	512	256
005377.png	keep	3.2648	6.6667	512	256
005378.png	keep	3.9295	11.3333	512	256
005379.png	keep	5.2465	14.3333	512	256
005380.png	reject	24.4881	72.0000	512	256
005381.png	reject	16.5158	40.6667	512	256
005382.png	keep	2.6468	7.6667	512	256
005383.png	reject	7.6649	27.3333	512	256
005384.png	keep	1.6626	3.6667	512	256
005385.png	reject	33.8576	71.6667	512	256
005386.png	reject	10.6744	21.0000	512	256
005387.png	reject	23.1697	60.6667	512	256
005388.png	keep	4.1233	10.0000	512	256
005389.png	keep	3.8837	8.0000	512	256
005390.png	keep	6.1356	15.6667	512	256
005391.png	keep	2.7855	7.0000	512	256
005392.png	keep	1.8414	3.6667	512	256
005393.png	keep	2.9986	7.0000	512	256
005394.png	keep	4.2928	10.3333	512	256
005395.png	reject	23.4667	65.0000	512	256
005396.png	reject	15.9672	55.0000	512	256
005397.png	keep	2.2233	5.3333	512	256
005398.png	keep	2.6722	7.3333	512	256
005399.png	reject	14.0295	26.6667	512	256
005400.png	keep	2.6572	5.3333	512	256
005401.png	reject	18.9564	46.3333	512	256
005402.png	keep	3.7183	11.6667	512	256
005403.png	reject	22.9382	52.0000	512	256
005404.png	keep	2.2089	6.0000	512	256
005405.png	keep	2.0050	4.0000	512	256
005406.png	reject	12.1804	25.6667	512	256
005407.png	keep	4.6062	11.6667	512	256
005408.png	keep	1.9633	5.3333	512	256
005409.png	keep	2.4471	6.3333	512	256
005410.png	keep	4.6714	11.0000	512	256
005411.png	reject	30.3138	56.6667	512	256
005412.png	reject	10.0687	25.0000	512	256
005413.png	keep	5.2631	13.0000	512	256
005414.png	reject	10.4625	45.0000	512	256
005415.png	reject	15.7063	28.3333	512	256
005416.png	reject	22.6888	53.6667	512	256
005417.png	reject	19.7224	50.6667	512	256
005418.png	keep	3.9185	11.3333	512	256
005419.png	reject	25.4219	70.3333	512	256
005420.png	keep	2.5931	6.3333	512	256
005421.png	keep	3.4396	8.3333	512	256
005422.png	reject	12.7695	25.3333	512	256
005423.png	reject	8.7517	24.0000	512	256
005424.png	reject	7.3382	23.0000	512	256
005425.png	keep	3.0746	5.6667	512	256
005426.png	keep	5.6744	12.6667	512	256
005427.png	reject	12.2518	26.3333	512	256
005428.png	keep	7.1289	14.6667	512	256
005429.png	keep	3.8902	10.3333	512	256
005430.png	reject	13.7151	54.0000	512	256
005431.png	reject	13.6198	39.0000	512	256
005432.png	keep	2.2247	5.6667	512	256
005433.png	reject	10.6495	22.0000	512	256
005434.png	keep	4.1787	11.3333	512	256
005435.png	reject	13.6297	47.3333	512	256
005436.png	keep	4.5284	12.6667	512	256
005437.png	keep	2.1505	4.6667	512	256
005438.png	keep	2.8801	7.0000	512	256
005439.png	reject	7.2813	33.6667	512	256
005440.png	keep	2.5828	6.3333	512	256
005441.png	reject	8.1783	38.7500	512	256
005442.png	keep	4.2676	10.0000	512	256
005443.png	reject	10.9777	18.6667	512	256
005444.png	reject	10.2291	20.6667	512	256
005445.png	reject	14.3958	32.6667	512	256
005446.png	keep	5.8664	17.6667	512	256
005447.png	reject	22.4117	78.0000	512	256
005448.png	keep	2.8694	5.3333	512	256
005449.png	keep	7.3880	15.6667	512	256
005450.png	keep	3.9912	9.3333	512	256
005451.png	reject	15.9445	35.3333	512	256
005452.png	keep	3.9785	12.0000	512	256
005453.png	keep	9.7132	18.3333	512	256
005454.png	keep	6.2970	14.3333	512	256
005455.png	reject	16.2187	37.6667	512	256
005456.png	keep	4.8503	9.6667	512	256
005457.png	keep	3.7297	7.0000	512	256
005458.png	keep	4.0570	8.0000	512	256
005459.png	reject	27.4781	52.6667	512	256
005460.png	reject	19.2064	43.6667	512	256
005461.png	reject	7.9516	26.6667	512	256
005462.png	keep	2.1658	5.3333	512	256
005463.png	reject	11.0236	25.0000	512	256
005464.png	keep	3.5443	8.0000	512	256
005465.png	keep	5.2347	10.3333	512	256
005466.png	reject	12.3281	54.0000	512	256
005467.png	reject	13.8069	30.0000	512	256
005468.png	keep	3.1018	6.3333	512	256
005469.png	keep	3.0339	6.3333	512	256
005470.png	keep	2.2772	5.6667	512	256
005471.png	keep	4.5947	12.6667	512	256
005472.png	reject	22.7328	52.6667	512	256
005473.png	keep	1.8125	4.6667	512	256
005474.png	keep	3.7062	9.6667	512	256
005475.png	keep	8.0427	17.0000	512	256
005476.png	reject	16.1573	29.6667	512	256
005477.png	keep	1.9360	4.0000	512	256
