split	sample_id	status	reason	hr_mean_brightness	hr_bright_ratio	lr_mean_brightness	lr_bright_ratio	hr_path	lr_path
train_64_256	011149	kept	kept	152.008621	0.017014	81.759277	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011149.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011149.tif
train_64_256	011150	rejected	planet_bright_ratio	229.822968	0.565414	140.975250	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011150.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011150.tif
train_64_256	011151	kept	kept	147.109161	0.204468	60.535645	0.001465	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011151.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011151.tif
train_64_256	011152	kept	kept	115.161209	0.000000	114.346512	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011152.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011152.tif
train_64_256	011153	kept	kept	118.494926	0.000000	95.662270	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011153.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011153.tif
train_64_256	011154	rejected	planet_mean_brightness	253.128922	0.955429	71.961510	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011154.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011154.tif
train_64_256	011155	kept	kept	53.075703	0.005737	58.932861	0.008057	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011155.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011155.tif
train_64_256	011156	kept	kept	213.098648	0.066528	106.979736	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011156.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011156.tif
train_64_256	011157	kept	kept	156.826996	0.000031	148.759033	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011157.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011157.tif
train_64_256	011158	kept	kept	202.550766	0.190231	191.760498	0.060059	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011158.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011158.tif
train_64_256	011159	kept	kept	78.046021	0.000000	140.721359	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011159.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011159.tif
train_64_256	011160	kept	kept	171.814911	0.048386	65.990807	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011160.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011160.tif
train_64_256	011161	kept	kept	122.129135	0.001068	121.594894	0.001953	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011161.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011161.tif
train_64_256	011162	kept	kept	138.834473	0.181107	131.462891	0.165039	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011162.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011162.tif
train_64_256	011163	kept	kept	55.836021	0.000000	62.820881	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011163.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011163.tif
train_64_256	011164	kept	kept	221.390579	0.348923	92.540443	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011164.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011164.tif
train_64_256	011165	kept	kept	141.016754	0.001236	75.827957	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011165.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011165.tif
train_64_256	011166	kept	kept	147.502640	0.049591	73.022377	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011166.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011166.tif
train_64_256	011167	kept	kept	102.598358	0.015930	60.304771	0.044922	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011167.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011167.tif
train_64_256	011168	kept	kept	81.100960	0.000000	78.729332	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011168.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011168.tif
train_64_256	011169	kept	kept	131.850159	0.000000	104.687416	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011169.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011169.tif
train_64_256	011170	kept	kept	189.001907	0.108231	47.928467	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011170.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011170.tif
train_64_256	011171	kept	kept	80.930000	0.000351	102.290199	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011171.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011171.tif
train_64_256	011172	kept	kept	186.784286	0.094055	89.241287	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011172.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011172.tif
train_64_256	011173	kept	kept	101.655243	0.001358	97.980064	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011173.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011173.tif
train_64_256	011174	kept	kept	131.947235	0.003082	109.992111	0.001465	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011174.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011174.tif
train_64_256	011175	kept	kept	86.024590	0.000000	154.843506	0.000732	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011175.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011175.tif
train_64_256	011176	kept	kept	134.234680	0.003159	52.977455	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011176.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011176.tif
train_64_256	011177	kept	kept	105.966553	0.002060	109.990311	0.002197	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011177.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011177.tif
train_64_256	011178	kept	kept	170.917282	0.070969	164.143463	0.060547	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011178.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011178.tif
train_64_256	011179	kept	kept	198.403870	0.276093	195.026443	0.228516	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011179.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011179.tif
train_64_256	011180	kept	kept	150.931290	0.001022	103.701492	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011180.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011180.tif
train_64_256	011181	kept	kept	141.639008	0.009277	79.053551	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011181.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011181.tif
train_64_256	011182	kept	kept	192.948959	0.155411	59.177246	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011182.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011182.tif
train_64_256	011183	kept	kept	119.313194	0.011490	72.824791	0.022461	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011183.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011183.tif
train_64_256	011184	kept	kept	139.513367	0.051041	153.488037	0.064209	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011184.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011184.tif
train_64_256	011185	kept	kept	141.125381	0.000000	111.979813	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011185.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011185.tif
train_64_256	011186	kept	kept	208.566956	0.108368	136.815186	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011186.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011186.tif
train_64_256	011187	kept	kept	65.595421	0.000000	78.606689	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011187.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011187.tif
train_64_256	011188	kept	kept	122.180222	0.019989	72.314697	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011188.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011188.tif
train_64_256	011189	kept	kept	166.136063	0.161148	145.904388	0.129883	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011189.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011189.tif
train_64_256	011190	kept	kept	118.970032	0.033249	113.871826	0.031738	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011190.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011190.tif
train_64_256	011191	kept	kept	87.882301	0.000000	142.279297	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011191.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011191.tif
train_64_256	011192	kept	kept	156.699265	0.001053	63.749588	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011192.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011192.tif
train_64_256	011193	kept	kept	101.812805	0.000000	107.610756	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011193.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011193.tif
train_64_256	011194	kept	kept	174.921631	0.010941	162.723312	0.002930	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011194.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011194.tif
train_64_256	011195	kept	kept	66.074203	0.000000	61.349121	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011195.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011195.tif
train_64_256	011196	kept	kept	100.868958	0.000000	69.770676	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011196.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011196.tif
train_64_256	011197	kept	kept	154.473053	0.000000	75.722000	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011197.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011197.tif
train_64_256	011198	kept	kept	171.580978	0.000000	65.938560	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011198.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011198.tif
train_64_256	011199	kept	kept	138.007996	0.000000	111.268723	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011199.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011199.tif
train_64_256	011200	kept	kept	131.044220	0.001617	126.012939	0.001953	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011200.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011200.tif
train_64_256	011201	kept	kept	138.867554	0.000000	116.701256	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011201.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011201.tif
train_64_256	011202	kept	kept	84.567856	0.000000	74.677567	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011202.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011202.tif
train_64_256	011203	kept	kept	76.346809	0.010910	81.972740	0.008789	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011203.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011203.tif
train_64_256	011204	kept	kept	76.206154	0.000000	80.065430	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011204.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011204.tif
train_64_256	011205	rejected	planet_bright_ratio	214.562912	0.422592	189.769775	0.080322	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011205.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011205.tif
train_64_256	011206	kept	kept	128.014694	0.000000	120.400551	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011206.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011206.tif
train_64_256	011207	kept	kept	67.618752	0.000000	120.063637	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011207.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011207.tif
train_64_256	011208	kept	kept	153.883667	0.011124	57.489014	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011208.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011208.tif
train_64_256	011209	kept	kept	135.620621	0.015884	142.375000	0.025879	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011209.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011209.tif
train_64_256	011210	kept	kept	158.668579	0.034042	149.527496	0.000488	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011210.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011210.tif
train_64_256	011211	kept	kept	65.644653	0.000000	61.718830	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011211.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011211.tif
train_64_256	011212	kept	kept	132.367706	0.024597	74.431564	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011212.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011212.tif
train_64_256	011213	kept	kept	171.755066	0.001846	89.731934	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011213.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011213.tif
train_64_256	011214	kept	kept	86.807388	0.000000	41.639080	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011214.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011214.tif
train_64_256	011215	kept	kept	162.766769	0.000854	172.079681	0.042236	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011215.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011215.tif
train_64_256	011216	kept	kept	124.134293	0.000000	117.655930	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011216.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011216.tif
train_64_256	011217	kept	kept	181.164658	0.132095	148.937500	0.009766	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011217.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011217.tif
train_64_256	011218	kept	kept	99.493248	0.000000	76.879318	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011218.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011218.tif
train_64_256	011219	kept	kept	54.910248	0.000992	59.826984	0.000732	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011219.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011219.tif
train_64_256	011220	kept	kept	84.462227	0.000061	84.257812	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011220.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011220.tif
train_64_256	011221	kept	kept	189.314163	0.172623	168.902832	0.040283	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011221.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011221.tif
train_64_256	011222	kept	kept	128.442505	0.000290	119.277832	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011222.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011222.tif
train_64_256	011223	kept	kept	105.134933	0.000565	181.516754	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011223.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011223.tif
train_64_256	011224	kept	kept	78.705292	0.007721	60.075031	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011224.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011224.tif
train_64_256	011225	rejected	planet_bright_ratio	215.124619	0.465469	213.912521	0.456055	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011225.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011225.tif
train_64_256	011226	kept	kept	130.576996	0.000046	126.335777	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011226.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011226.tif
train_64_256	011227	rejected	planet_mean_brightness	245.062531	0.894379	240.528000	0.849121	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011227.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011227.tif
train_64_256	011228	kept	kept	185.451019	0.007324	146.780106	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011228.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011228.tif
train_64_256	011229	kept	kept	179.527481	0.002609	62.914551	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011229.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011229.tif
train_64_256	011230	kept	kept	63.452892	0.000000	39.642662	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011230.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011230.tif
train_64_256	011231	kept	kept	134.817902	0.116653	84.217606	0.054932	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011231.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011231.tif
train_64_256	011232	kept	kept	117.617882	0.000000	112.155029	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011232.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011232.tif
train_64_256	011233	kept	kept	195.875626	0.147079	194.847992	0.148193	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011233.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011233.tif
train_64_256	011234	kept	kept	83.835358	0.000000	63.843830	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011234.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011234.tif
train_64_256	011235	kept	kept	61.049217	0.000076	69.691002	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011235.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011235.tif
train_64_256	011236	kept	kept	90.299759	0.000000	86.449951	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011236.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011236.tif
train_64_256	011237	kept	kept	129.217575	0.030197	116.735924	0.016113	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011237.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011237.tif
train_64_256	011238	kept	kept	137.273895	0.007889	126.794106	0.007568	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011238.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011238.tif
train_64_256	011239	kept	kept	91.679047	0.000000	173.226151	0.000977	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011239.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011239.tif
train_64_256	011240	kept	kept	187.127731	0.120895	73.173264	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011240.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011240.tif
train_64_256	011241	kept	kept	115.586853	0.000229	124.193192	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011241.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011241.tif
train_64_256	011242	kept	kept	164.624802	0.004700	148.739349	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011242.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011242.tif
train_64_256	011243	kept	kept	173.464844	0.001038	169.909668	0.004883	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011243.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011243.tif
train_64_256	011244	kept	kept	184.221924	0.005524	150.739746	0.003662	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011244.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011244.tif
train_64_256	011245	kept	kept	146.340378	0.001099	70.784508	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011245.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011245.tif
train_64_256	011246	kept	kept	66.033173	0.000000	37.701172	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011246.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011246.tif
train_64_256	011247	kept	kept	117.755089	0.019684	71.804199	0.005859	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011247.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011247.tif
train_64_256	011248	kept	kept	185.547806	0.001221	157.342773	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011248.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011248.tif
train_64_256	011249	kept	kept	184.213684	0.169159	151.989166	0.042969	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011249.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011249.tif
train_64_256	011250	kept	kept	98.634628	0.000000	69.025307	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011250.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011250.tif
train_64_256	011251	kept	kept	67.403854	0.000015	75.879715	0.002197	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011251.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011251.tif
train_64_256	011252	kept	kept	77.102264	0.000000	76.741867	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011252.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011252.tif
train_64_256	011253	kept	kept	143.683350	0.003220	130.266602	0.000732	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011253.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011253.tif
train_64_256	011254	kept	kept	132.717682	0.000000	123.886719	0.000244	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011254.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011254.tif
train_64_256	011255	kept	kept	84.650162	0.000000	156.937500	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011255.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011255.tif
train_64_256	011256	kept	kept	166.561432	0.015259	64.196693	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011256.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011256.tif
train_64_256	011257	kept	kept	169.610291	0.005844	173.100906	0.007324	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011257.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011257.tif
train_64_256	011258	kept	kept	177.055145	0.200272	156.395676	0.029053	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011258.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011258.tif
train_64_256	011259	kept	kept	188.716385	0.033783	179.484467	0.021484	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011259.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011259.tif
train_64_256	011260	kept	kept	164.494583	0.006943	136.530426	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011260.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011260.tif
train_64_256	011261	kept	kept	129.969803	0.000351	74.539795	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011261.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011261.tif
train_64_256	011262	kept	kept	160.952026	0.000000	53.029381	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011262.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011262.tif
train_64_256	011263	kept	kept	132.617569	0.000473	66.222168	0.000732	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011263.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011263.tif
train_64_256	011264	kept	kept	136.240158	0.002121	132.776367	0.002686	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011264.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011264.tif
train_64_256	011265	kept	kept	194.929962	0.041748	180.381104	0.024902	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011265.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011265.tif
train_64_256	011266	kept	kept	81.330956	0.000000	52.657143	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011266.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011266.tif
train_64_256	011267	rejected	planet_bright_ratio	208.886871	0.497223	79.583664	0.003418	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011267.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011267.tif
train_64_256	011268	kept	kept	193.525711	0.158707	99.675949	0.000000	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/hr_256/011268.tif	make_dataset/fastdiffsr_s2_planet_strict/train_64_256/lr_64/011268.tif
